"workerid","A","B","percent","read_and_decide_time","quant","read_time_one","response","qq","percent_cat","resp","rt_too_quick"
44,"""ingell""","""nalill""",58,1456,"Fewer than half",1043,"false","Fewer than half","51-60",1,FALSE
44,"""raster""","""movell""",64,877,"Most",1100,"true","Most","61-75",1,FALSE
44,"""chadop""","""shaple""",66,957,"Many",1505,"true","Many","61-75",1,FALSE
44,"""chulks""","""vulhor""",18,693,"Many",963,"false","Many","1-25",0,FALSE
44,"""awplor""","""fasees""",68,1962,"Most",1155,"true","Most","61-75",1,FALSE
44,"""pliper""","""sesare""",84,955,"More than half",1351,"true","More than half","76-100",1,FALSE
44,"""fleeve""","""scalfs""",38,665,"More than half",996,"false","More than half","26-40",0,FALSE
44,"""kustle""","""reshix""",62,2112,"Many",1344,"true","Many","61-75",1,FALSE
44,"""shrile""","""athoid""",12,1152,"Many",2182,"false","Many","1-25",0,FALSE
44,"""pengyl""","""sedest""",25,1198,"Fewer than half",2756,"true","Fewer than half","1-25",0,FALSE
44,"""spunge""","""wenple""",43,1673,"Few",726,"false","Few","41-50",1,FALSE
44,"""pirter""","""secent""",93,764,"More than half",1225,"true","More than half","76-100",1,FALSE
44,"""pengyl""","""sedest""",6,974,"Most",1194,"false","Most","1-25",0,FALSE
44,"""ingell""","""nalill""",59,1741,"Few",1173,"false","Few","51-60",1,FALSE
44,"""beckel""","""racual""",20,1952,"Few",807,"true","Few","1-25",0,FALSE
44,"""kustle""","""reshix""",7,1036,"Most",1185,"false","Most","1-25",0,FALSE
44,"""werner""","""hurmer""",36,973,"More than half",2382,"false","More than half","26-40",0,FALSE
44,"""puctor""","""recure""",80,718,"More than half",920,"true","More than half","76-100",1,FALSE
44,"""awplor""","""fasees""",8,1097,"Many",122,"false","Many","1-25",0,FALSE
44,"""ingell""","""nalill""",65,1164,"More than half",1268,"true","More than half","61-75",1,FALSE
44,"""jallem""","""sildal""",98,1212,"Many",1903,"true","Many","76-100",1,FALSE
44,"""chadop""","""shaple""",17,2480,"Fewer than half",1277,"false","Fewer than half","1-25",1,FALSE
44,"""tiklet""","""hullaw""",6,1296,"Fewer than half",1713,"false","Fewer than half","1-25",1,FALSE
44,"""fleeve""","""scalfs""",10,1045,"Fewer than half",1450,"false","Fewer than half","1-25",1,FALSE
44,"""puctor""","""recure""",52,873,"Many",1057,"true","Many","51-60",1,FALSE
44,"""awplor""","""fasees""",11,1477,"Few",2009,"false","Few","1-25",1,FALSE
44,"""sporer""","""firtly""",96,1059,"Most",1060,"true","Most","76-100",1,FALSE
44,"""puggle""","""entand""",89,951,"Many",1488,"true","Many","76-100",1,FALSE
44,"""coamin""","""mucond""",58,1882,"Few",2607,"false","Few","51-60",1,FALSE
44,"""monter""","""melelt""",35,1528,"Most",975,"false","Most","26-40",0,FALSE
44,"""tiklet""","""hullaw""",45,1037,"Most",1549,"false","Most","41-50",0,FALSE
44,"""dorder""","""coggon""",53,1755,"Few",1331,"false","Few","51-60",1,FALSE
44,"""boddle""","""molill""",86,1033,"More than half",1718,"true","More than half","76-100",1,FALSE
44,"""pirter""","""secent""",63,1209,"Fewer than half",1206,"false","Fewer than half","61-75",1,FALSE
44,"""russer""","""huttle""",55,1373,"More than half",3224,"true","More than half","51-60",1,FALSE
44,"""ancits""","""smeath""",58,1195,"Many",2464,"true","Many","51-60",1,FALSE
44,"""ingell""","""nalill""",58,1847,"Most",1214,"true","Most","51-60",1,FALSE
44,"""mecket""","""plumry""",40,1138,"Fewer than half",1314,"true","Fewer than half","26-40",0,FALSE
44,"""werner""","""hurmer""",10,1149,"Few",1588,"true","Few","1-25",0,FALSE
44,"""pluset""","""stubad""",88,1073,"Few",864,"false","Few","76-100",1,FALSE
44,"""chevel""","""podden""",92,1192,"More than half",1603,"true","More than half","76-100",1,FALSE
44,"""cosutz""","""spover""",28,1031,"Fewer than half",1223,"true","Fewer than half","26-40",0,FALSE
44,"""shurry""","""preser""",12,1424,"Most",1176,"false","Most","1-25",0,FALSE
44,"""isbant""","""unairs""",83,932,"Most",2621,"true","Most","76-100",1,FALSE
44,"""pengyl""","""sedest""",80,946,"Few",1107,"false","Few","76-100",1,FALSE
44,"""bameta""","""unzast""",53,2342,"More than half",3860,"true","More than half","51-60",1,FALSE
44,"""coppar""","""hunene""",13,1726,"Many",2199,"false","Many","1-25",0,FALSE
44,"""hadder""","""ollidy""",15,816,"Most",5716,"false","Most","1-25",0,FALSE
44,"""bemble""","""squank""",26,1128,"Few",1498,"true","Few","26-40",0,FALSE
44,"""coamin""","""mucond""",31,868,"More than half",1315,"false","More than half","26-40",0,FALSE
44,"""puctor""","""recure""",72,1509,"Fewer than half",1710,"false","Fewer than half","61-75",1,FALSE
44,"""clidge""","""hensly""",29,954,"Fewer than half",4562,"true","Fewer than half","26-40",0,FALSE
44,"""shrile""","""athoid""",38,2211,"Few",1313,"true","Few","26-40",0,FALSE
44,"""clidge""","""hensly""",17,897,"Most",1253,"false","Most","1-25",0,FALSE
44,"""spunge""","""wenple""",49,1393,"Fewer than half",4019,"true","Fewer than half","41-50",0,FALSE
44,"""coppar""","""hunene""",81,851,"Most",920,"true","Most","76-100",1,FALSE
44,"""clidge""","""hensly""",35,907,"Many",1148,"false","Many","26-40",0,FALSE
44,"""tiklet""","""hullaw""",87,1084,"Few",1004,"false","Few","76-100",1,FALSE
44,"""cather""","""funder""",67,1169,"Fewer than half",1090,"false","Fewer than half","61-75",1,FALSE
44,"""shurry""","""preser""",35,1187,"More than half",1540,"false","More than half","26-40",0,FALSE
44,"""pengyl""","""sedest""",83,790,"Many",982,"true","Many","76-100",1,FALSE
44,"""spunge""","""wenple""",37,1394,"More than half",1595,"false","More than half","26-40",0,FALSE
44,"""coamin""","""mucond""",83,732,"Many",1264,"true","Many","76-100",1,FALSE
44,"""kustle""","""reshix""",18,609,"More than half",1052,"false","More than half","1-25",0,FALSE
44,"""raster""","""movell""",71,960,"Many",179,"true","Many","61-75",1,FALSE
44,"""pobbit""","""spippy""",59,1110,"More than half",1980,"true","More than half","51-60",1,FALSE
44,"""menner""","""nandow""",76,827,"Fewer than half",800,"false","Fewer than half","76-100",1,FALSE
44,"""zetten""","""unfobs""",32,1781,"More than half",1806,"false","More than half","26-40",0,FALSE
44,"""devole""","""sholly""",58,1733,"Few",2321,"false","Few","51-60",1,FALSE
44,"""devole""","""sholly""",72,634,"More than half",1437,"true","More than half","61-75",1,FALSE
44,"""shamer""","""bloifs""",31,1150,"Most",3895,"false","Most","26-40",0,FALSE
44,"""pluset""","""stubad""",78,680,"Most",891,"true","Most","76-100",1,FALSE
44,"""middor""","""drooty""",16,1641,"Most",1019,"false","Most","1-25",0,FALSE
44,"""ancits""","""smeath""",61,1446,"Few",676,"false","Few","61-75",1,FALSE
44,"""zetten""","""unfobs""",18,1106,"Fewer than half",1134,"true","Fewer than half","1-25",0,FALSE
44,"""gukbar""","""soarse""",10,1110,"More than half",640,"false","More than half","1-25",0,FALSE
44,"""puggle""","""entand""",4,1219,"Few",987,"true","Few","1-25",0,FALSE
44,"""raster""","""movell""",75,1100,"Fewer than half",1073,"false","Fewer than half","61-75",1,FALSE
44,"""cosutz""","""spover""",73,879,"Many",1793,"true","Many","61-75",1,FALSE
44,"""pobbit""","""spippy""",63,1642,"Most",1360,"true","Most","61-75",1,FALSE
44,"""awplor""","""fasees""",83,1973,"Fewer than half",2339,"false","Fewer than half","76-100",1,FALSE
44,"""chevel""","""podden""",82,908,"Few",1666,"false","Few","76-100",1,FALSE
44,"""puggle""","""entand""",33,1273,"Most",853,"false","Most","26-40",0,FALSE
44,"""menner""","""nandow""",57,1420,"Most",727,"true","Most","51-60",1,FALSE
44,"""pluset""","""stubad""",68,1865,"Fewer than half",1409,"false","Fewer than half","61-75",1,FALSE
44,"""ancits""","""smeath""",21,809,"Fewer than half",1090,"true","Fewer than half","1-25",0,FALSE
44,"""raster""","""movell""",89,1095,"Few",1159,"false","Few","76-100",1,FALSE
44,"""schook""","""jabant""",28,843,"Most",1049,"false","Most","26-40",0,FALSE
44,"""coppar""","""hunene""",58,817,"More than half",1859,"true","More than half","51-60",1,FALSE
44,"""padnet""","""fanely""",51,630,"More than half",778,"true","More than half","51-60",1,FALSE
44,"""padnet""","""fanely""",77,894,"Fewer than half",967,"false","Fewer than half","76-100",1,FALSE
44,"""tecker""","""biller""",72,632,"Most",778,"true","Most","61-75",1,FALSE
44,"""shamer""","""bloifs""",61,631,"Many",914,"true","Many","61-75",1,FALSE
44,"""mecket""","""plumry""",43,699,"Most",1004,"false","Most","41-50",0,FALSE
44,"""strant""","""potind""",16,1726,"Few",3535,"true","Few","1-25",0,FALSE
44,"""russer""","""huttle""",74,1370,"Most",783,"true","Most","61-75",1,FALSE
44,"""schook""","""jabant""",96,1234,"Many",2207,"true","Many","76-100",1,FALSE
44,"""beckel""","""racual""",12,1118,"Fewer than half",4212,"true","Fewer than half","1-25",0,FALSE
44,"""gukbar""","""soarse""",53,1135,"Many",883,"true","Many","51-60",1,FALSE
44,"""sporer""","""firtly""",41,2392,"Many",759,"true","Many","41-50",1,FALSE
44,"""chevel""","""podden""",51,1205,"Many",881,"true","Many","51-60",1,FALSE
44,"""birler""","""enciad""",60,518,"Many",778,"true","Many","51-60",1,FALSE
44,"""padnet""","""fanely""",4,1108,"Few",779,"true","Few","1-25",0,FALSE
44,"""cosutz""","""spover""",1,807,"Most",735,"false","Most","1-25",0,FALSE
44,"""russer""","""huttle""",85,1376,"Fewer than half",1529,"false","Fewer than half","76-100",1,FALSE
44,"""cather""","""funder""",68,543,"More than half",787,"true","More than half","61-75",1,FALSE
44,"""chevel""","""podden""",81,816,"Fewer than half",938,"false","Fewer than half","76-100",1,FALSE
44,"""birler""","""enciad""",66,595,"More than half",836,"true","More than half","61-75",1,FALSE
44,"""pobbit""","""spippy""",56,807,"Fewer than half",851,"false","Fewer than half","51-60",1,FALSE
44,"""puggle""","""entand""",14,828,"Fewer than half",633,"true","Fewer than half","1-25",0,FALSE
44,"""coamin""","""mucond""",9,1154,"Fewer than half",117,"true","Fewer than half","1-25",0,FALSE
44,"""shurry""","""preser""",41,1374,"Few",1039,"false","Few","41-50",1,FALSE
44,"""shamer""","""bloifs""",45,822,"More than half",1608,"false","More than half","41-50",0,FALSE
44,"""umpond""","""marire""",66,551,"Fewer than half",950,"true","Fewer than half","61-75",0,FALSE
44,"""pluset""","""stubad""",82,751,"More than half",757,"true","More than half","76-100",1,FALSE
44,"""spunge""","""wenple""",11,646,"Most",2000,"false","Most","1-25",0,FALSE
44,"""pobbit""","""spippy""",99,667,"Many",742,"true","Many","76-100",1,FALSE
44,"""padnet""","""fanely""",51,954,"Most",910,"true","Most","51-60",1,FALSE
44,"""hadder""","""ollidy""",5,782,"More than half",3520,"false","More than half","1-25",0,FALSE
44,"""chulks""","""vulhor""",23,968,"Fewer than half",5501,"true","Fewer than half","1-25",0,FALSE
44,"""bemble""","""squank""",88,813,"More than half",830,"true","More than half","76-100",1,FALSE
44,"""pliper""","""sesare""",74,774,"Few",892,"false","Few","61-75",1,FALSE
44,"""strant""","""potind""",41,950,"Many",809,"true","Many","41-50",1,FALSE
44,"""raster""","""movell""",85,770,"More than half",1098,"true","More than half","76-100",1,FALSE
44,"""bemble""","""squank""",60,1354,"Most",171,"true","Most","51-60",1,FALSE
44,"""coppar""","""hunene""",78,710,"Few",2132,"false","Few","76-100",1,FALSE
44,"""middor""","""drooty""",48,1447,"Fewer than half",1180,"true","Fewer than half","41-50",0,FALSE
44,"""shrile""","""athoid""",47,1502,"More than half",851,"false","More than half","41-50",0,FALSE
44,"""devole""","""sholly""",57,753,"Many",1548,"true","Many","51-60",1,FALSE
44,"""puctor""","""recure""",87,664,"Most",1355,"true","Most","76-100",1,FALSE
44,"""chadop""","""shaple""",48,1495,"Most",695,"false","Most","41-50",0,FALSE
44,"""beckel""","""racual""",43,710,"More than half",1263,"false","More than half","41-50",0,FALSE
44,"""isbant""","""unairs""",56,629,"More than half",792,"true","More than half","51-60",1,FALSE
44,"""menner""","""nandow""",78,694,"More than half",784,"true","More than half","76-100",1,FALSE
44,"""fleeve""","""scalfs""",11,901,"Few",905,"true","Few","1-25",0,FALSE
44,"""umpond""","""marire""",4,1476,"Many",1823,"false","Many","1-25",0,FALSE
44,"""middor""","""drooty""",63,1235,"Many",689,"true","Many","61-75",1,FALSE
44,"""hadder""","""ollidy""",16,882,"Fewer than half",854,"true","Fewer than half","1-25",0,FALSE
44,"""sporer""","""firtly""",81,690,"Few",862,"false","Few","76-100",1,FALSE
44,"""fleeve""","""scalfs""",34,877,"Most",829,"false","Most","26-40",0,FALSE
44,"""hadder""","""ollidy""",75,707,"Few",881,"false","Few","61-75",1,FALSE
44,"""umpond""","""marire""",91,636,"More than half",819,"true","More than half","76-100",1,FALSE
44,"""jallem""","""sildal""",90,935,"Fewer than half",842,"false","Fewer than half","76-100",1,FALSE
44,"""umpond""","""marire""",91,892,"Most",158,"true","Most","76-100",1,FALSE
44,"""tiklet""","""hullaw""",20,1978,"More than half",977,"false","More than half","1-25",0,FALSE
44,"""isbant""","""unairs""",82,674,"Fewer than half",681,"false","Fewer than half","76-100",1,FALSE
44,"""mecket""","""plumry""",28,816,"Many",1189,"false","Many","26-40",0,FALSE
44,"""cather""","""funder""",54,904,"Most",718,"true","Most","51-60",1,FALSE
44,"""mecket""","""plumry""",24,651,"More than half",2395,"false","More than half","1-25",0,FALSE
44,"""puggle""","""entand""",16,539,"More than half",738,"false","More than half","1-25",0,FALSE
44,"""sporer""","""firtly""",60,698,"More than half",864,"true","More than half","51-60",1,FALSE
44,"""padnet""","""fanely""",32,923,"Many",981,"false","Many","26-40",0,FALSE
44,"""shamer""","""bloifs""",98,772,"Few",941,"false","Few","76-100",1,FALSE
44,"""shrile""","""athoid""",46,1127,"Most",4710,"false","Most","41-50",0,FALSE
44,"""hadder""","""ollidy""",55,1101,"Many",1213,"true","Many","51-60",1,FALSE
44,"""bameta""","""unzast""",97,905,"Few",2074,"false","Few","76-100",1,FALSE
44,"""awplor""","""fasees""",95,823,"More than half",1387,"true","More than half","76-100",1,FALSE
44,"""tecker""","""biller""",71,717,"Fewer than half",814,"false","Fewer than half","61-75",1,FALSE
44,"""tecker""","""biller""",98,759,"More than half",782,"true","More than half","76-100",1,FALSE
44,"""shurry""","""preser""",68,713,"Many",955,"true","Many","61-75",1,FALSE
44,"""pirter""","""secent""",88,526,"Most",938,"true","Most","76-100",1,FALSE
44,"""birler""","""enciad""",65,1785,"Fewer than half",1331,"false","Fewer than half","61-75",1,FALSE
44,"""isbant""","""unairs""",53,909,"Few",797,"false","Few","51-60",1,FALSE
44,"""dorder""","""coggon""",67,871,"Most",924,"true","Most","61-75",1,FALSE
44,"""chadop""","""shaple""",34,659,"More than half",744,"false","More than half","26-40",0,FALSE
44,"""bemble""","""squank""",74,1186,"Fewer than half",2829,"false","Fewer than half","61-75",1,FALSE
47,"""menner""","""nandow""",81,2200,"Many",3656,"true","Many","76-100",1,FALSE
47,"""coppar""","""hunene""",92,2239,"More than half",4274,"true","More than half","76-100",1,FALSE
47,"""padnet""","""fanely""",72,1767,"Most",2592,"true","Most","61-75",1,FALSE
47,"""tiklet""","""hullaw""",22,1888,"Most",2329,"false","Most","1-25",0,FALSE
47,"""coppar""","""hunene""",73,2057,"Fewer than half",2999,"false","Fewer than half","61-75",1,FALSE
47,"""mecket""","""plumry""",7,2360,"Fewer than half",3688,"true","Fewer than half","1-25",0,FALSE
47,"""padnet""","""fanely""",89,1752,"Fewer than half",2958,"false","Fewer than half","76-100",1,FALSE
47,"""boddle""","""molill""",98,2232,"More than half",3360,"true","More than half","76-100",1,FALSE
47,"""russer""","""huttle""",66,1704,"Most",4791,"true","Most","61-75",1,FALSE
47,"""shrile""","""athoid""",9,1969,"Most",4088,"false","Most","1-25",0,FALSE
47,"""puctor""","""recure""",83,1849,"Most",2768,"true","Most","76-100",1,FALSE
47,"""beckel""","""racual""",77,1464,"Many",2648,"true","Many","76-100",1,FALSE
47,"""puggle""","""entand""",13,1603,"More than half",2703,"false","More than half","1-25",0,FALSE
47,"""raster""","""movell""",66,2063,"Many",2711,"true","Many","61-75",1,FALSE
47,"""shamer""","""bloifs""",72,1434,"Many",2817,"true","Many","61-75",1,FALSE
47,"""puctor""","""recure""",96,2240,"Fewer than half",2632,"false","Fewer than half","76-100",1,FALSE
47,"""birler""","""enciad""",97,1529,"Fewer than half",4023,"false","Fewer than half","76-100",1,FALSE
47,"""cather""","""funder""",66,1569,"More than half",3151,"true","More than half","61-75",1,FALSE
47,"""tiklet""","""hullaw""",84,2440,"Many",2287,"true","Many","76-100",1,FALSE
47,"""bameta""","""unzast""",96,2096,"Many",3355,"true","Many","76-100",1,FALSE
47,"""puggle""","""entand""",24,1703,"Fewer than half",4096,"true","Fewer than half","1-25",0,FALSE
47,"""chulks""","""vulhor""",37,1742,"More than half",2847,"false","More than half","26-40",0,FALSE
47,"""tecker""","""biller""",53,1918,"Few",2360,"false","Few","51-60",1,FALSE
47,"""jallem""","""sildal""",51,1864,"Many",2447,"true","Many","51-60",1,FALSE
47,"""beckel""","""racual""",6,1407,"Most",1936,"false","Most","1-25",0,FALSE
47,"""shrile""","""athoid""",76,1815,"Many",1768,"true","Many","76-100",1,FALSE
47,"""cather""","""funder""",51,1695,"Fewer than half",2120,"false","Fewer than half","51-60",1,FALSE
47,"""awplor""","""fasees""",76,2008,"Fewer than half",2760,"false","Fewer than half","76-100",1,FALSE
47,"""mecket""","""plumry""",6,1456,"More than half",3480,"false","More than half","1-25",0,FALSE
47,"""raster""","""movell""",93,2092,"More than half",2072,"true","More than half","76-100",1,FALSE
47,"""sporer""","""firtly""",72,1705,"Few",2719,"false","Few","61-75",1,FALSE
47,"""ingell""","""nalill""",78,1185,"More than half",4097,"true","More than half","76-100",1,FALSE
47,"""ingell""","""nalill""",80,1296,"Fewer than half",2152,"false","Fewer than half","76-100",1,FALSE
47,"""shurry""","""preser""",47,1952,"Most",1840,"false","Most","41-50",0,FALSE
47,"""pobbit""","""spippy""",77,1977,"Fewer than half",2183,"false","Fewer than half","76-100",1,FALSE
47,"""pobbit""","""spippy""",11,1904,"Many",2151,"false","Many","1-25",0,FALSE
47,"""russer""","""huttle""",30,2088,"Many",1950,"false","Many","26-40",0,FALSE
47,"""bemble""","""squank""",18,1647,"Many",2294,"false","Many","1-25",0,FALSE
47,"""puggle""","""entand""",6,1946,"Many",2240,"false","Many","1-25",0,FALSE
47,"""isbant""","""unairs""",36,1689,"Few",2224,"false","Few","26-40",1,FALSE
47,"""padnet""","""fanely""",60,1150,"More than half",2272,"true","More than half","51-60",1,FALSE
47,"""pirter""","""secent""",95,2016,"Most",1504,"true","Most","76-100",1,FALSE
